Portfolio Return,Portfolio Risk,Sharpe Ratio,Weights,Fund Distribution
0.31672839030990885,0.3326184823497513,0.9522272727372562,[0.         0.58690201 0.         0.         0.06409962 0.34899837],[    0. 29345.     0.     0.  3204. 17449.]
0.30211192821561333,0.3082305003863388,0.9801493617177521,[0.         0.3708305  0.         0.         0.33543017 0.29373933],[    0. 18541.     0.     0. 16771. 14686.]
0.2918770325623674,0.30305174028965265,0.9631260730705437,[0.         0.30196938 0.         0.         0.51469044 0.18334018],[    0. 15098.     0.     0. 25734.  9167.]
0.3092990114830414,0.3409578410441267,0.9071473779158872,[0.         0.19568818 0.         0.         0.23865106 0.56566076],[    0.  9784.     0.     0. 11932. 28283.]
0.310100991005585,0.3444398798678352,0.9003051305341695,[0.         0.19115411 0.         0.         0.22589758 0.58294831],[    0.  9557.     0.     0. 11294. 29147.]
0.3009593530432209,0.31558614173763483,0.9536519930378501,[0.         0.21674489 0.         0.         0.37466971 0.4085854 ],[    0. 10837.     0.     0. 18733. 20429.]
0.30172177193916,0.31156438396833913,0.9684090591362994,[0.         0.27867017 0.         0.         0.35392131 0.36740852],[    0. 13933.     0.     0. 17696. 18370.]
0.29477886368692957,0.3054643144972288,0.9650189881332402,[0.         0.39066045 0.         0.         0.45486023 0.15447931],[    0. 19533.     0.     0. 22743.  7723.]
0.3164810648052624,0.41406987879104834,0.7643180076978454,[0.         0.         0.         0.         0.14463075 0.85536925],[    0.     0.     0.     0.  7231. 42768.]
0.28929769153844653,0.31229249083674543,0.9263677482712203,[0.         0.08548631 0.         0.         0.58579366 0.32872002],[    0.  4274.     0.     0. 29289. 16436.]
0.3128018887425891,0.3368616371445505,0.92857676342754,[0.         0.3036212  0.         0.         0.16631494 0.53006386],[    0. 15181.     0.     0.  8315. 26503.]
0.2802937858396858,0.3098092325903921,0.9047302544733082,[0.         0.19026928 0.         0.         0.72196312 0.0877676 ],[    0.  9513.     0.     0. 36098.  4388.]
0.29741091142156945,0.30443894002892113,0.9769148171167459,[0.         0.34383103 0.         0.         0.41716393 0.23900504],[    0. 17191.     0.     0. 20858. 11950.]
0.31273313519363827,0.39685103945185535,0.7880365782223887,[0.         0.         0.         0.         0.20699107 0.79300893],[    0.     0.     0.     0. 10349. 39650.]
0.3058401945291782,0.31815127503702006,0.9613043181850855,[0.         0.29944052 0.         0.         0.28269216 0.41786732],[    0. 14972.     0.     0. 14134. 20893.]
0.30542094789660307,0.34881461359711036,0.8755967668526983,[0.        0.7718396 0.        0.        0.2281604 0.       ],[    0. 38591.     0.     0. 11408.     0.]
0.2981710090887638,0.3311150477259054,0.9005057641946481,[0.         0.63315348 0.         0.         0.36684652 0.        ],[    0. 31657.     0.     0. 18342.     0.]
0.3034977898325318,0.3220767667887466,0.9423150662450579,[0.         0.20965277 0.         0.         0.33335707 0.45699015],[    0. 10482.     0.     0. 16667. 22849.]
0.30746463995173756,0.3150088824564241,0.9760506991236028,[0.         0.47522699 0.         0.         0.23277585 0.29199716],[    0. 23761.     0.     0. 11638. 14599.]
0.29430311827210365,0.3241897724833488,0.9078112366645367,[0.         0.55916351 0.         0.         0.44083649 0.        ],[    0. 27958.     0.     0. 22041.     0.]
0.31837279798022733,0.34145168498497436,0.9324095091059146,[0.         0.43414324 0.         0.         0.05662851 0.50922825],[    0. 21707.     0.     0.  2831. 25461.]
0.3032335539723189,0.3117455647178181,0.9726956476407161,[0.         0.48946945 0.         0.         0.30132082 0.20920973],[    0. 24473.     0.     0. 15066. 10460.]
0.2981916990340469,0.3050670367226563,0.977462862712172,[0.         0.32532752 0.         0.         0.40658191 0.26809057],[    0. 16266.     0.     0. 20329. 13404.]
0.2900044714765796,0.30664018162776135,0.9457484336760005,[0.         0.15501929 0.         0.         0.56498048 0.28000023],[    0.  7750.     0.     0. 28249. 14000.]
0.3122142095913151,0.3250779365404221,0.9604287910585175,[0.         0.41704819 0.         0.         0.16132465 0.42162717],[    0. 20852.     0.     0.  8066. 21081.]
0.2883921634934991,0.3121180505007221,0.9239842522111098,[0.         0.07961242 0.         0.         0.60162518 0.3187624 ],[    0.  3980.     0.     0. 30081. 15938.]
0.30290678800929133,0.31308896770464595,0.967478318479238,[0.         0.28706143 0.         0.         0.33311174 0.37982684],[    0. 14353.     0.     0. 16655. 18991.]
0.3020734903361987,0.3299067629454993,0.9156329128848484,[0.         0.12957972 0.         0.         0.36748112 0.50293916],[    0.  6478.     0.     0. 18374. 25146.]
0.2927585085655671,0.31152128272766183,0.9397704901642386,[0.         0.12810572 0.         0.         0.52266135 0.34923293],[    0.  6405.     0.     0. 26133. 17461.]
0.3103646344224765,0.3197041441058866,0.9707870233914866,[0.         0.50735665 0.         0.         0.18034063 0.31230272],[    0. 25367.     0.     0.  9017. 15615.]
0.29731708663752987,0.3130823621092448,0.9496449580694876,[0.         0.17653923 0.         0.         0.44050682 0.38295396],[    0.  8826.     0.     0. 22025. 19147.]
0.2935346984536491,0.3041245734107136,0.9651791539292581,[0.         0.24008946 0.         0.         0.4951661  0.26474444],[    0. 12004.     0.     0. 24758. 13237.]
0.3091282163786663,0.31977310008848014,0.9667111345298637,[0.         0.38135509 0.         0.         0.21731859 0.40132631],[    0. 19067.     0.     0. 10865. 20066.]
0.314226738330547,0.32709075639511476,0.960671410570134,[0.         0.55242704 0.         0.         0.11021234 0.33736062],[    0. 27621.     0.     0.  5510. 16868.]
0.30486268328812965,0.32844207957229143,0.9282083577266723,[0.         0.18890761 0.         0.         0.31334822 0.49774417],[    0.  9445.     0.     0. 15667. 24887.]
0.30477880659808354,0.31358702547714895,0.971911405244962,[0.         0.50691999 0.         0.         0.27333787 0.21974214],[    0. 25345.     0.     0. 13666. 10987.]
0.3138241623660815,0.3411692992625475,0.9198487760898365,[0.         0.29642707 0.         0.         0.15024242 0.55333051],[    0. 14821.     0.     0.  7512. 27666.]
0.3008838458822516,0.3104430740465044,0.9692077905309595,[0.        0.2746175 0.        0.        0.3683909 0.3569916],[    0. 13730.     0.     0. 18419. 17849.]
0.29623032585126446,0.3052644583062175,0.97040555423622,[0.         0.39150476 0.         0.         0.4306     0.17789524],[    0. 19575.     0.     0. 21529.  8894.]
0.3006309345010161,0.3070787585148933,0.9790027026126442,[0.         0.34163837 0.         0.         0.36387272 0.29448891],[    0. 17081.     0.     0. 18193. 14724.]
0.3175814148073268,0.33885172775033656,0.9372282588487153,[0.         0.4354608  0.         0.         0.06962447 0.49491472],[    0. 21773.     0.     0.  3481. 24745.]
0.3185200289491884,0.35949157823334227,0.8860291818642837,[0.         0.85025571 0.         0.         0.         0.14974429],[    0. 42512.     0.     0.     0.  7487.]
0.28356456648767353,0.30689826078759136,0.9239692846742217,[0.         0.23399738 0.         0.         0.66184839 0.10415423],[    0. 11699.     0.     0. 33092.  5207.]
0.30685761567198994,0.31573788491893956,0.9718745526871776,[0.         0.36747822 0.         0.         0.25690502 0.37561676],[    0. 18373.     0.     0. 12845. 18780.]
0.306308578026679,0.3316092341173654,0.9237034030188319,[0.         0.19545465 0.         0.         0.2884381  0.51610724],[    0.  9772.     0.     0. 14421. 25805.]
0.30519246094835634,0.3142796817345575,0.9710855606826143,[0.         0.33448075 0.         0.         0.28890722 0.37661203],[    0. 16724.     0.     0. 14445. 18830.]
0.31235264049207745,0.32312731370628495,0.9666550218530847,[0.         0.49456906 0.         0.         0.14892796 0.35650298],[    0. 24728.     0.     0.  7446. 17825.]
0.313653075039871,0.3527516036066949,0.8891613017005096,[0.         0.21727831 0.         0.         0.16339442 0.61932726],[    0. 10863.     0.     0.  8169. 30966.]
0.29968354760297955,0.31711565001360265,0.9450291954689863,[0.         0.17995777 0.         0.         0.4006871  0.41935513],[    0.  8997.     0.     0. 20034. 20967.]
0.30654362098064364,0.31822900122310327,0.9632799644358395,[0.         0.3178556  0.         0.         0.26859044 0.41355396],[    0. 15892.     0.     0. 13429. 20677.]
0.29494960450867425,0.3181260130507106,0.9271470813726197,[0.         0.10104465 0.         0.         0.48972798 0.40922737],[    0.  5052.     0.     0. 24486. 20461.]
0.30214226183522985,0.3553744564898112,0.8502081573887471,[0.         0.         0.         0.         0.38320844 0.61679156],[    0.     0.     0.     0. 19160. 30839.]
0.3107986665473589,0.3471100647315985,0.8953893825800837,[0.         0.18983643 0.         0.         0.2144608  0.59570277],[    0.  9491.     0.     0. 10723. 29785.]
0.3006396799105632,0.3505033134888782,0.8577370550880762,[0.         0.         0.         0.         0.40820931 0.59179069],[    0.     0.     0.     0. 20410. 29589.]
0.31388439318166755,0.33146005852666943,0.946975012847324,[0.         0.65023203 0.         0.         0.10317405 0.24659392],[    0. 32511.     0.     0.  5158. 12329.]
0.30940916694274695,0.32429245603035256,0.954105349011842,[0.         0.61252357 0.         0.         0.18254531 0.20493112],[    0. 30626.     0.     0.  9127. 10246.]
0.3183636781309093,0.3400454019185528,0.936238738517521,[0.         0.45247307 0.         0.         0.05439367 0.49313327],[    0. 22623.     0.     0.  2719. 24656.]
0.2969574594595174,0.31228627544608734,0.9509142181651327,[0.         0.49060274 0.         0.         0.40559873 0.10379854],[    0. 24530.     0.     0. 20279.  5189.]
0.3177702953349092,0.4202500043918481,0.7561458465533171,[0.         0.         0.         0.         0.12317975 0.87682025],[    0.     0.     0.     0.  6158. 43841.]
0.29615214808464985,0.3377056864579696,0.8769533945100109,[0.         0.         0.         0.         0.48287558 0.51712442],[    0.     0.     0.     0. 24143. 25856.]
0.29076183000317257,0.3195192144859203,0.9099979494847721,[0.        0.4914212 0.        0.        0.5085788 0.       ],[    0. 24571.     0.     0. 25428.     0.]
0.2941617452143603,0.30391726812491154,0.9679007284754162,[0.         0.25641542 0.         0.         0.48260723 0.26097735],[    0. 12820.     0.     0. 24130. 13048.]
0.32200252020089204,0.3570658983321473,0.9018013809354629,[0.         0.40522663 0.         0.         0.         0.59477337],[    0. 20261.     0.     0.     0. 29738.]
0.29393120918386395,0.3236227290740396,0.9082526744177393,[0.         0.55204915 0.         0.         0.44795085 0.        ],[    0. 27602.     0.     0. 22397.     0.]
0.30400017991213624,0.31144459682081255,0.9760971389946462,[0.         0.34897939 0.         0.         0.30685736 0.34416325],[    0. 17448.     0.     0. 15342. 17208.]
0.27854660296787964,0.3164597677751507,0.8801959406283552,[0.         0.25775269 0.         0.         0.74224731 0.        ],[    0. 12887.     0.     0. 37112.     0.]
0.2681907252361348,0.32974018368545877,0.8133395276202176,[0.         0.05965218 0.         0.         0.94034782 0.        ],[    0.  2982.     0.     0. 47017.     0.]
0.2912792248703179,0.3050548760835024,0.9548420553375658,[0.         0.3527545  0.         0.         0.51802479 0.12922071],[    0. 17637.     0.     0. 25901.  6461.]
0.30357846039520253,0.32935459923083227,0.9217374255716277,[0.         0.159051   0.         0.         0.33860329 0.5023457 ],[    0.  7952.     0.     0. 16930. 25117.]
0.3058457052019696,0.31304667637030337,0.9769971326582118,[0.         0.39038964 0.         0.         0.27075868 0.33885167],[    0. 19519.     0.     0. 13537. 16942.]
0.3063344092135407,0.3131663268542131,0.9781843798172695,[0.         0.44125113 0.         0.         0.25600505 0.30274382],[    0. 22062.     0.     0. 12800. 15137.]
0.29419941266005,0.33301111758136165,0.8834522246488389,[0.         0.         0.         0.         0.51536637 0.48463363],[    0.     0.     0.     0. 25768. 24231.]
0.3002060661525847,0.33571101757867494,0.894239540655619,[0.         0.06671765 0.         0.         0.40673724 0.52654511],[    0.  3335.     0.     0. 20336. 26327.]
0.2997945572571214,0.30796684692281806,0.9734637356346841,[0.         0.44177455 0.         0.         0.36475092 0.19347454],[    0. 22088.     0.     0. 18237.  9673.]
0.32051591651974387,0.34125140600047477,0.9392369112152404,[0.         0.59520037 0.         0.         0.         0.40479963],[    0. 29760.     0.     0.     0. 20239.]
0.32039770995658784,0.3410687604759563,0.9393933044746686,[0.         0.61030604 0.         0.         0.         0.38969396],[    0. 30515.     0.     0.     0. 19484.]
0.3089822790781481,0.32158589093489337,0.9608079452114493,[0.         0.34827384 0.         0.         0.22405404 0.42767212],[    0. 17413.     0.     0. 11202. 21383.]
0.2982487895614919,0.3135233902446407,0.9512808257424427,[0.         0.18758947 0.         0.         0.42356581 0.38884472],[    0.  9379.     0.     0. 21178. 19442.]
0.2978537850331433,0.3055902886947031,0.9746834112608569,[0.         0.29246277 0.         0.         0.41648339 0.29105384],[    0. 14623.     0.     0. 20824. 14552.]
0.3125132832607975,0.359490167653043,0.8693235904087798,[0.         0.15761132 0.         0.         0.19012775 0.65226093],[    0.  7880.     0.     0.  9506. 32613.]
0.2771397160003093,0.31336545546150096,0.8843977891314116,[0.         0.13150484 0.         0.         0.78209371 0.08640145],[    0.  6575.     0.     0. 39104.  4320.]
0.3116273840728181,0.34845251586755976,0.8943180774486409,[0.         0.79025753 0.         0.         0.1224959  0.08724657],[    0. 39512.     0.     0.  6124.  4362.]
0.29752568013221947,0.34133315953050647,0.8716577098499809,[0.         0.         0.         0.         0.46002192 0.53997808],[    0.     0.     0.     0. 23001. 26998.]
0.31916668548312943,0.35001807052381595,0.9118577363891064,[0.         0.37537288 0.         0.         0.05107136 0.57355575],[    0. 18768.     0.     0.  2553. 28677.]
0.3168678128226078,0.3577713376774622,0.885671319786579,[0.         0.26024495 0.         0.         0.10431132 0.63544373],[    0. 13012.     0.     0.  5215. 31772.]
0.29361139106697387,0.3082284131658489,0.9525773047697259,[0.         0.17358064 0.         0.         0.50254964 0.32386972],[    0.  8679.     0.     0. 25127. 16193.]
0.3074427418378037,0.3208645372631627,0.9581699007941444,[0.         0.31136243 0.         0.         0.25447574 0.43416182],[    0. 15568.     0.     0. 12723. 21708.]
0.295409811341257,0.30433926488074436,0.9706595416040503,[0.         0.26839386 0.         0.         0.46028153 0.2713246 ],[    0. 13419.     0.     0. 23014. 13566.]
0.30619360636739645,0.3330042908350025,0.91948847145369,[0.         0.68672657 0.         0.         0.22638635 0.08688708],[    0. 34336.     0.     0. 11319.  4344.]
0.3000226857082566,0.31051080708356227,0.966223006941967,[0.         0.25419777 0.         0.         0.3853781  0.36042413],[    0. 12709.     0.     0. 19268. 18021.]
0.2867443794626425,0.3204510359974379,0.8948149553335664,[0.         0.         0.         0.         0.63940773 0.36059227],[    0.     0.     0.     0. 31970. 18029.]
0.32346053258806723,0.3941832516516585,0.8205841603689208,[0.        0.2189066 0.        0.        0.        0.7810934],[    0. 10945.     0.     0.     0. 39054.]
0.2980773160881071,0.31086822551520454,0.9588542399085691,[0.         0.21198824 0.         0.         0.42324212 0.36476965],[    0. 10599.     0.     0. 21162. 18238.]
0.296199536319671,0.337826429345713,0.8767802356178495,[0.        0.        0.        0.        0.4820871 0.5179129],[    0.     0.     0.     0. 24104. 25895.]
0.314278069009952,0.34619581669522015,0.9078043519128727,[0.         0.27203111 0.         0.         0.14586646 0.58210243],[    0. 13601.     0.     0.  7293. 29105.]
0.29060677691803144,0.30388639231048586,0.9563007237952056,[0.         0.21236702 0.         0.         0.54749215 0.24014083],[    0. 10618.     0.     0. 27374. 12007.]
0.2865466914562841,0.30460771602638215,0.9407072650499313,[0.         0.2543667  0.         0.         0.60957786 0.13605544],[    0. 12718.     0.     0. 30478.  6802.]
0.2963337127385977,0.3052152630807191,0.9709007005335362,[0.         0.26504958 0.         0.         0.44534454 0.28960589],[    0. 13252.     0.     0. 22267. 14480.]
0.29918012874991967,0.30676005966548336,0.9752903591040194,[0.         0.41862081 0.         0.         0.37798882 0.20339037],[    0. 20931.     0.     0. 18899. 10169.]
0.27940413660064944,0.3170373528349687,0.8812972165651758,[0.         0.         0.         0.         0.76153914 0.23846086],[    0.     0.     0.     0. 38076. 11923.]
0.3054676558224563,0.32446887601742297,0.9414390050959883,[0.         0.23055294 0.         0.         0.29786    0.47158706],[    0. 11527.     0.     0. 14893. 23579.]
0.3061026697260304,0.3132229785140693,0.9772676039867265,[0.         0.40018294 0.         0.         0.26520804 0.33460902],[    0. 20009.     0.     0. 13260. 16730.]
0.29854273187961405,0.30649906103306185,0.9740412609205692,[0.         0.28770956 0.         0.         0.40563916 0.30665128],[    0. 14385.     0.     0. 20281. 15332.]
0.3020590232608936,0.32552926301257834,0.9279012905491761,[0.         0.1577183  0.         0.         0.36405813 0.47822357],[    0.  7885.     0.     0. 18202. 23911.]
0.29015679748643824,0.3031454081930397,0.9571538596476762,[0.         0.28060502 0.         0.         0.54609444 0.17330054],[    0. 14030.     0.     0. 27304.  8665.]
0.3045022411620881,0.3151004336534329,0.9663656683411572,[0.         0.30180239 0.         0.         0.30464631 0.39355129],[    0. 15090.     0.     0. 15232. 19677.]
0.3053397243354813,0.3200606986266001,0.9540056796904857,[0.         0.26664493 0.         0.         0.29528934 0.43806573],[    0. 13332.     0.     0. 14764. 21903.]
0.29592952636306086,0.31928869031283424,0.9268399894562929,[0.         0.10575081 0.         0.         0.4728107  0.4214385 ],[    0.  5287.     0.     0. 23640. 21071.]
0.29895326488227203,0.3327374549248538,0.8984659239813815,[0.         0.64811747 0.         0.         0.35188253 0.        ],[    0. 32405.     0.     0. 17594.     0.]
0.3034579425501998,0.32045802941732726,0.9469506602844752,[0.         0.22223268 0.         0.         0.33238214 0.44538517],[    0. 11111.     0.     0. 16619. 22269.]
0.3037720377660502,0.3172463065619705,0.9575274210693191,[0.         0.2589103  0.         0.         0.32238053 0.41870917],[    0. 12945.     0.     0. 16119. 20935.]
0.30046831397456586,0.32285453541999243,0.9306615859792554,[0.         0.59649642 0.         0.         0.3333954  0.07010817],[    0. 29824.     0.     0. 16669.  3505.]
0.3103098625378006,0.3540622935756613,0.8764273071949948,[0.         0.14270623 0.         0.         0.22873027 0.6285635 ],[    0.  7135.     0.     0. 11436. 31428.]
0.31205062997173205,0.37603506323047525,0.829844502507133,[0.         0.07222856 0.         0.         0.20894268 0.71882876],[    0.  3611.     0.     0. 10447. 35941.]
0.3027619636935528,0.3113836031094011,0.9723118387424555,[0.         0.48685645 0.         0.         0.30950764 0.20363591],[    0. 24342.     0.     0. 15475. 10181.]
0.28824075836398966,0.30906153146661536,0.9326322722733459,[0.         0.36837054 0.         0.         0.56654739 0.06508207],[    0. 18418.     0.     0. 28327.  3254.]
0.30460481640040143,0.3387931477136572,0.8990878902245354,[0.         0.12057595 0.         0.         0.3265357  0.55288835],[    0.  6028.     0.     0. 16326. 27644.]
0.3213461132026857,0.3470666167744243,0.9258917385636786,[0.         0.48910917 0.         0.         0.         0.51089083],[    0. 24455.     0.     0.     0. 25544.]
0.291358922032683,0.30458466422150465,0.9565777803599349,[0.         0.34444527 0.         0.         0.51778062 0.13777411],[    0. 17222.     0.     0. 25889.  6888.]
0.2989760050535122,0.3231638446211725,0.9251530145768182,[0.         0.58991314 0.         0.         0.3590825  0.05100436],[    0. 29495.     0.     0. 17954.  2550.]
0.2970214278103135,0.3132820021190864,0.9480960470158389,[0.         0.50046089 0.         0.         0.40325083 0.09628828],[    0. 25023.     0.     0. 20162.  4814.]
0.303370508924568,0.3432220385287591,0.8838899454853862,[0.         0.73261618 0.         0.         0.26738382 0.        ],[    0. 36630.     0.     0. 13369.     0.]
0.3040245198160127,0.31632868104007733,0.9611032386200044,[0.         0.27466514 0.         0.         0.31612826 0.4092066 ],[    0. 13733.     0.     0. 15806. 20460.]
0.3207933780505833,0.34231726319972533,0.9371229924311941,[0.         0.55974344 0.         0.         0.         0.44025656],[    0. 27987.     0.     0.     0. 22012.]
0.3178796574214391,0.33503765063434665,0.9487878655416151,[0.         0.53788849 0.         0.         0.05132581 0.4107857 ],[    0. 26894.     0.     0.  2566. 20539.]
0.29389672338788786,0.3132744479869583,0.9381445734767454,[0.         0.47613352 0.         0.         0.45840903 0.06545745],[    0. 23806.     0.     0. 22920.  3272.]
0.30165387820418,0.30767534926049106,0.9804291404209537,[0.         0.37674009 0.         0.         0.34228204 0.28097787],[    0. 18837.     0.     0. 17114. 14048.]
0.2803299933757259,0.3156208580494104,0.8881858921118586,[0.         0.29186766 0.         0.         0.70813234 0.        ],[    0. 14593.     0.     0. 35406.     0.]
0.29319185482786037,0.30985642403246,0.9462184162983374,[0.         0.43693682 0.         0.         0.47524056 0.08782262],[    0. 21846.     0.     0. 23762.  4391.]
0.3099975437249002,0.3306802466854531,0.9374540718175206,[0.         0.28321785 0.         0.         0.21563189 0.50115026],[    0. 14160.     0.     0. 10781. 25057.]
0.32123779498781624,0.3458647191335261,0.9287960789773347,[0.        0.5029512 0.        0.        0.        0.4970488],[    0. 25147.     0.     0.     0. 24852.]
0.310650664997648,0.3217510613252267,0.965500047515435,[0.         0.55847969 0.         0.         0.16892514 0.27259516],[    0. 27923.     0.     0.  8446. 13629.]
0.2845929668025221,0.31540013933605,0.9023235290942477,[0.         0.37341528 0.         0.         0.62658472 0.        ],[    0. 18670.     0.     0. 31329.     0.]
0.3024083650579986,0.3197120687310562,0.9458772271508663,[0.         0.20782737 0.         0.         0.35172125 0.44045138],[    0. 10391.     0.     0. 17586. 22022.]
0.3095450911381218,0.3186320138788653,0.9714814508745562,[0.         0.51333894 0.         0.         0.19319778 0.29346328],[    0. 25666.     0.     0.  9659. 14673.]
0.3052667583749585,0.32580087509466515,0.9369734144706019,[0.         0.63452632 0.         0.         0.2486044  0.11686928],[    0. 31726.     0.     0. 12430.  5843.]
0.30847084406844383,0.31666498814815874,0.9741236183777883,[0.         0.42828455 0.         0.         0.22214603 0.34956942],[    0. 21414.     0.     0. 11107. 17478.]
0.3001437367085783,0.3064084937872967,0.9795542316686976,[0.         0.38686277 0.         0.         0.3660907  0.24704654],[    0. 19343.     0.     0. 18304. 12352.]
0.29993358907224926,0.30673645931821003,0.9778217748842715,[0.         0.40941057 0.         0.         0.36665148 0.22393795],[    0. 20470.     0.     0. 18332. 11196.]
0.3203087761120824,0.34103857692238143,0.9392156717361126,[0.         0.62167093 0.         0.         0.         0.37832907],[    0. 31083.     0.     0.     0. 18916.]
0.31663044954295383,0.33624701978753324,0.9416602405666683,[0.         0.43145329 0.         0.         0.08596899 0.48257771],[    0. 21572.     0.     0.  4298. 24128.]
0.30474943376100433,0.32050967376241934,0.9508275684274745,[0.         0.24901514 0.         0.         0.30740639 0.44357847],[    0. 12450.     0.     0. 15370. 22178.]
0.2978654810029751,0.34227088139474776,0.8702624067498193,[0.         0.         0.         0.         0.45436811 0.54563189],[    0.     0.     0.     0. 22718. 27281.]
0.29840145008593455,0.305908801487497,0.9754588577868385,[0.         0.29906483 0.         0.         0.40651141 0.29442376],[    0. 14953.     0.     0. 20325. 14721.]
0.2994861637713569,0.316453042466908,0.9463842137105528,[0.         0.1821922  0.         0.         0.40368037 0.41412744],[    0.  9109.     0.     0. 20184. 20706.]
0.29958568364692056,0.31144843098547664,0.9619110383667039,[0.         0.23353392 0.         0.         0.39533969 0.3711264 ],[    0. 11676.     0.     0. 19766. 18556.]
0.2977752471166099,0.305302715450086,0.9753442470291203,[0.         0.299075   0.         0.         0.41692923 0.28399578],[    0. 14953.     0.     0. 20846. 14199.]
0.3041680275491661,0.312228055259951,0.974185446903308,[0.         0.48863806 0.         0.         0.28588073 0.22548121],[    0. 24431.     0.     0. 14294. 11274.]
0.31050622504467484,0.34928321674266594,0.888981234026598,[0.         0.17180549 0.         0.         0.22167429 0.60652022],[    0.  8590.     0.     0. 11083. 30326.]
0.31069873790998853,0.34268949107821994,0.9066479889197144,[0.         0.75507067 0.         0.         0.14252869 0.10240064],[    0. 37753.     0.     0.  7126.  5120.]
0.2805326072974499,0.30932359520818314,0.906922755467923,[0.         0.18250852 0.         0.         0.71899993 0.09849155],[    0.  9125.     0.     0. 35949.  4924.]
0.30063208253732593,0.31693054695572864,0.9485740185824391,[0.         0.55098524 0.         0.         0.33659618 0.11241858],[    0. 27549.     0.     0. 16829.  5620.]
0.2885648374258023,0.3049059352497459,0.9464061012437861,[0.         0.17579332 0.         0.         0.58622916 0.23797752],[    0.  8789.     0.     0. 29311. 11898.]
0.31928343989328456,0.34728668353930203,0.9193656279572022,[0.         0.75269909 0.         0.         0.         0.24730091],[    0. 37634.     0.     0.     0. 12365.]
0.3027121452407567,0.31227773914626544,0.9693683131828094,[0.         0.5012535  0.         0.         0.30846202 0.19028447],[    0. 25062.     0.     0. 15423.  9514.]
0.31281485649776086,0.3267380835201392,0.9573871926027865,[0.         0.41434946 0.         0.         0.1516821  0.43396844],[    0. 20717.     0.     0.  7584. 21698.]
0.30480197206640675,0.3268182395119793,0.9326345204036094,[0.         0.641167   0.         0.         0.25547316 0.10335984],[    0. 32058.     0.     0. 12773.  5167.]
0.295582237450961,0.322505354171503,0.9165188534940579,[0.         0.07908203 0.         0.         0.48206144 0.43885654],[    0.  3954.     0.     0. 24103. 21942.]
0.307935064841222,0.3169717249163937,0.9714906429664815,[0.         0.52177161 0.         0.         0.21888842 0.25933997],[    0. 26088.     0.     0. 10944. 12966.]
0.2922721152480157,0.31492153150592717,0.9280791753120089,[0.         0.09289242 0.         0.         0.53533911 0.37176847],[    0.  4644.     0.     0. 26766. 18588.]
0.3100316724758166,0.32303352910330524,0.959750751992897,[0.         0.36354185 0.         0.         0.20460567 0.43185248],[    0. 18177.     0.     0. 10230. 21592.]
0.30323841111030003,0.32342025965817534,0.9375986879448875,[0.         0.19420855 0.         0.         0.33968365 0.4661078 ],[    0.  9710.     0.     0. 16984. 23305.]
0.3117659419845147,0.32477077904166834,0.9599568745207674,[0.         0.40272899 0.         0.         0.17064759 0.42662343],[    0. 20136.     0.     0.  8532. 21331.]
0.3027662586574765,0.3254961918648001,0.9301683590302499,[0.         0.62547606 0.         0.         0.29138759 0.08313634],[    0. 31273.     0.     0. 14569.  4156.]
0.3108594793452965,0.32039336592092893,0.9702431835683348,[0.         0.49768313 0.         0.         0.17336662 0.32895025],[    0. 24884.     0.     0.  8668. 16447.]
0.29777262264152543,0.32497054025625455,0.916306513220299,[0.         0.09349217 0.         0.         0.44374025 0.46276759],[    0.  4674.     0.     0. 22187. 23138.]
0.32274385957239937,0.37358233830613846,0.8639162681933892,[0.         0.31049055 0.         0.         0.         0.68950945],[    0. 15524.     0.     0.     0. 34475.]
0.3010939637165952,0.3365560670624892,0.8946324050687529,[0.         0.07563289 0.         0.         0.39080308 0.53356403],[    0.  3781.     0.     0. 19540. 26678.]
0.2933014611445176,0.3048595600251402,0.9620871365173215,[0.         0.36916123 0.         0.         0.4822414  0.14859737],[    0. 18458.     0.     0. 24112.  7429.]
0.29183712975385356,0.3114691562894088,0.9369695967028154,[0.         0.43917668 0.         0.         0.49748966 0.06333366],[    0. 21958.     0.     0. 24874.  3166.]
0.31497067844831395,0.3296098270186401,0.9555864316827596,[0.         0.46815429 0.         0.         0.10880672 0.42303899],[    0. 23407.     0.     0.  5440. 21151.]
0.3112794939892817,0.3263305790673778,0.9538777974129464,[0.         0.36243945 0.         0.         0.18398719 0.45357335],[    0. 18121.     0.     0.  9199. 22678.]
0.3016497450313761,0.3078841303414985,0.9797508715268717,[0.         0.41263127 0.         0.         0.3376777  0.24969103],[    0. 20631.     0.     0. 16883. 12484.]
0.2962404694844021,0.30993527002685667,0.9558139977380828,[0.         0.46170901 0.         0.         0.42129047 0.11700052],[    0. 23085.     0.     0. 21064.  5850.]
0.29760240294387236,0.3190040841451391,0.9329109492167834,[0.         0.55138726 0.         0.         0.38695348 0.06165926],[    0. 27569.     0.     0. 19347.  3082.]
0.3005883827175637,0.35034200570675156,0.8579855621685475,[0.         0.         0.         0.         0.40906282 0.59093718],[    0.     0.     0.     0. 20453. 29546.]
0.31063280922673325,0.34077514709978346,0.9115477225097518,[0.         0.22469577 0.         0.         0.21268167 0.56262257],[    0. 11234.     0.     0. 10634. 28131.]
0.29182643851326057,0.3068512193037507,0.9510356164639607,[0.         0.38731571 0.         0.         0.50441997 0.10826433],[    0. 19365.     0.     0. 25220.  5413.]
